TRANSACTION_ID/SOL/BONKEY,TRANSACTION_TIME0RPA_ETS2,SALESORG0SALESORG,TRANSACTION_DATE0CALDAY,DISTR_CHAN0DISTR_CHAN,ARTICLE_ID0MATERIAL,LOCATION_ID0PLANT,TRANSACTION_TYPE0RPA_TTC,ARTICLE_COUNT0RPA_RLQ,SALES_PRICE_AT_CASH_DESK0RPA_SAT,SALES_PRICE_PLANNED/SOL/LOC0086C,VAT0RPA_TAM
0002021040720650000000005,093914,1099,20210407,13,000000002057547016,2065,1005,1.000 ,30.39 ,37.99 ,0.00 
0002021040720700000000055,111845,1099,20210407,13,000000002040412021,2070,1005,1.000 ,21.28 ,29.99 ,0.00 
0002021040720820000000002,115106,1099,20210407,13,000000002063406018,2082,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040720910000000121,125812,1099,20210407,13,000000002043296008,2091,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040721400000000008,105809,1099,20210407,13,000000002062629016,2140,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040721520000000012,125727,2010,20210407,13,000000002059572001,2152,1001,1.000 ,64.00 ,79.99 ,10.67 
0002021040721860000000004,095853,1099,20210407,13,000000002101684003,2186,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040722300000000048,153440,2010,20210407,13,000000002061171006,2230,1001,1.000-,104.99-,104.99-,17.50-
0002021040722300000000056,170810,2010,20210407,13,000000002063642002,2230,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040744050000000056,171200,2010,20210407,13,000000002063859012,4405,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040761270000000019,114310,2010,20210407,13,000000006003604001,6127,1001,1.000 ,8.95 ,8.95 ,1.49 
0002021040772730000000011,103614,1099,20210407,13,000000002061562004,7273,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040777870000000009,115135,1120,20210407,13,000000002057619015,7787,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040778270000000005,121652,1120,20210407,13,000000002103577005,7827,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040820240000000011,112504,1099,20210408,13,000000002058955026,2024,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040820240000000049,133003,1099,20210408,13,000000002060992003,2024,1001,1.000 ,44.99 ,59.99 ,7.18 
0002021040820480000000040,175256,1099,20210408,13,000000002060748004,2048,1001,1.000 ,17.99 ,17.99 ,2.87 
0002021040820620000000022,122944,1099,20210408,13,000000002063778008,2062,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040820650000000025,124308,1099,20210408,13,000000002064403028,2065,1001,1.000 ,16.63 ,19.99 ,2.66 
0002021040820700000000080,135025,1099,20210408,13,000000002064776009,2070,1005,1.000 ,38.24 ,50.99 ,0.00 
0002021040820720000000022,121328,1099,20210408,13,000000002042846061,2072,1001,1.000 ,69.99 ,69.99 ,11.17 
0002021040820720000000033,130042,1099,20210408,13,000000002060852026,2072,1001,1.000 ,12.80 ,15.99 ,2.04 
0002021040821190000000022,112422,1099,20210408,13,000000000000050080,2119,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040821190000000059,121026,1099,20210408,13,000000002064629002,2119,1005,1.000 ,14.39 ,17.99 ,0.00 
0002021040821660000000025,122740,2010,20210408,13,000000000000050090,2166,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040821740000000027,125959,2010,20210408,13,000000002060912003,2174,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040821740000000077,184558,2010,20210408,13,000000002064573014,2174,1001,1.000 ,32.00 ,39.99 ,5.33 
0002021040822450000000005,152322,2010,20210408,13,000000006003604001,2245,1001,1.000 ,8.95 ,8.95 ,1.49 
0002021040830020000000015,115028,2010,20210408,13,000000002059871005,3002,1001,1.000 ,71.99 ,89.99 ,12.00 
0002021040841570000000047,163621,2010,20210408,13,000000001142388014,4157,1001,1.000 ,9.95 ,9.95 ,1.66 
0002021040841580000000008,103640,2010,20210408,13,000000002064936004,4158,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040844050000000070,142244,2010,20210408,13,000000002063859023,4405,1001,1.000 ,48.00 ,59.99 ,8.00 
0002021040860970000000083,171814,1099,20210408,13,000000002064067003,6097,1005,1.000 ,65.10 ,89.99 ,0.00 
0002021040863390000000048,135326,1099,20210408,13,000000000000050080,6339,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040873570000000006,094943,2010,20210408,13,000000002061255011,7357,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040873570000000011,115626,2010,20210408,13,000000002103171029,7357,1001,1.000 ,31.99 ,39.99 ,5.33 
0002021040873970000000026,135850,2010,20210408,13,000000002060346003,7397,1001,1.000 ,32.00 ,39.99 ,5.33 
0002021040873970000000071,190209,2010,20210408,13,000000002100250004,7397,1001,1.000 ,59.99 ,59.99 ,10.00 
0002021040876850000000013,105336,2010,20210408,13,000000002061385002,7685,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040877900000000041,132602,1120,20210408,13,000000001277391018,7790,1001,1.000 ,29.99 ,29.99 ,4.79 
0002021040878000000000016,110244,1120,20210408,13,000000002064819031,7800,1001,1.000-,29.99-,19.99-,4.79-
0002021040878080000000004,105642,1120,20210408,13,000000002040412018,7808,1001,1.000 ,11.28 ,14.99 ,1.80 
0002021040878140000000002,121720,1120,20210408,13,000000002043262035,7814,1001,1.000 ,17.56 ,19.99 ,2.80 
0002021040878180000000011,113754,1120,20210408,13,000000002101743016,7818,1001,1.000 ,11.99 ,14.99 ,1.91 
0002021040620240000000023,114627,1099,20210406,13,000000000000050080,2024,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620240000000101,142101,1099,20210406,13,000000002058279004,2024,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040620390000000124,154201,1099,20210406,13,000000002024581119,2039,1001,1.000 ,16.00 ,19.99 ,2.55 
0002021040620390000000148,172829,1099,20210406,13,000000002064631019,2039,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040620490000000042,100209,1099,20210406,13,000000002059043020,2049,1005,1.000 ,25.41 ,30.99 ,0.00 
0002021040620490000000080,112643,1099,20210406,13,000000002061906012,2049,1005,1.000 ,15.46 ,19.99 ,0.00 
0002021040620620000000088,150218,1099,20210406,13,000000002043262011,2062,1005,1.000 ,20.89 ,29.99 ,0.00 
0002021040620640000000016,115340,1099,20210406,13,000000002061332012,2064,1005,1.000 ,49.99 ,49.99 ,0.00 
0002021040620700000000129,130111,1099,20210406,13,000000001271151027,2070,1005,1.000 ,15.99 ,19.99 ,0.00 
0002021040620700000000190,153822,1099,20210406,13,000000002056367010,2070,1005,1.000 ,26.99 ,26.99 ,0.00 
0002021040620710000000176,155036,1099,20210406,13,000000002023927015,2071,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040620910000000037,110405,1099,20210406,13,000000002060493004,2091,1001,1.000 ,26.99 ,35.99 ,4.31 
0002021040620910000000296,183811,1099,20210406,13,000000002058799012,2091,1005,1.000 ,23.99 ,31.99 ,0.00 
0002021040620990000000022,101949,1099,20210406,13,000000002061186023,2099,1005,1.000 ,71.99 ,89.99 ,0.00 
0002021040621400000000036,130106,1099,20210406,13,000000002059257046,2140,1001,1.000 ,45.00 ,59.99 ,7.18 
0002021040621400000000040,132854,1099,20210406,13,000000002042846134,2140,1001,1.000 ,55.99 ,69.99 ,8.94 
0002021040621400000000047,134959,1099,20210406,13,000000000000050080,2140,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040621790000000014,110318,2010,20210406,13,000000002060748001,2179,1001,1.000 ,14.39 ,17.99 ,2.40 
0002021040621860000000019,120245,1099,20210406,13,000000002063722037,2186,1005,1.000 ,63.09 ,79.99 ,0.00 
0002021040622000000000038,114844,2010,20210406,13,000000002061511005,2200,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040622000000000041,121534,2010,20210406,13,000000006003411011,2200,1001,1.000 ,52.46 ,69.95 ,8.74 
0002021040622320000000038,172809,2010,20210406,13,000000002059512016,2232,1001,1.000 ,63.99 ,79.99 ,10.67 
0002021040634520000000021,112828,1099,20210406,13,000000002064590003,3452,1005,1.000 ,22.38 ,29.99 ,0.00 
0002021040640180000000013,141827,1099,20210406,13,000000002063713014,4018,1005,1.000 ,71.77 ,99.99 ,0.00 
0002021040641580000000022,123657,2010,20210406,13,000000000000050090,4158,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040641630000000037,130328,1099,20210406,13,000000002063182032,4163,1005,1.000 ,29.99 ,29.99 ,0.00 
0002021040642130000000046,101426,1099,20210406,13,000000002064168005,4213,1005,1.000 ,28.79 ,35.99 ,0.00 
0002021040643970000000010,104123,1099,20210406,13,000000002063194004,4397,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040643970000000023,110829,1099,20210406,13,000000002058940002,4397,1005,1.000 ,13.49 ,17.99 ,0.00 
0002021040644050000000035,123811,2010,20210406,13,000000002064021005,4405,1001,1.000 ,103.99 ,129.99 ,17.33 
0002021040660970000000145,171108,1099,20210406,13,000000002061351012,6097,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040660970000000145,171108,1099,20210406,13,000000002100835009,6097,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040672720000000021,144041,2010,20210406,13,000000002064696006,7272,1001,1.000-,55.99-,69.99-,9.33-
0002021040672720000000027,154834,2010,20210406,13,000000000000050090,7272,1001,1.000 ,2.99 ,2.99 ,0.50 
0002021040676850000000064,171550,2010,20210406,13,000000002064105012,7685,1001,1.000 ,20.79 ,25.99 ,3.47 
0002021040678250000000004,130428,1120,20210406,13,000000002059070013,7825,1001,1.000 ,15.04 ,19.99 ,2.40 
0002021040720240000000024,112320,1099,20210407,13,000000002005652077,2024,1001,1.000 ,40.00 ,49.99 ,6.39 
0002021040720390000000109,134842,1099,20210407,13,000000006003329034,2039,1001,1.000 ,31.96 ,39.95 ,6.38 
0002021040720390000000134,145843,1099,20210407,13,000000002061136004,2039,1001,1.000 ,104.00 ,129.99 ,20.75 
0002021040720700000000035,112641,1099,20210407,13,000000000000050080,2070,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040720700000000080,130220,1099,20210407,13,000000002059481002,2070,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040720700000000103,141808,1099,20210407,13,000000002063368058,2070,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040720710000000002,085846,1099,20210407,13,000000002061046028,2071,1005,1.000 ,31.23 ,39.99 ,0.00 
0002021040720710000000008,085903,1099,20210407,13,000000002058171005,2071,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040720710000000168,174250,1099,20210407,13,000000002024581128,2071,1001,1.000 ,19.99 ,19.99 ,3.19 
0002021040720810000000014,105851,1099,20210407,13,000000002058731016,2081,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040720910000000218,180659,1099,20210407,13,000000000000050080,2091,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040721110000000029,114025,1099,20210407,13,000000000000050080,2111,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040721190000000012,093048,1099,20210407,13,000000002063779219,2119,1005,1.000 ,35.27 ,49.98 ,0.00 
0002021040721190000000070,124538,1099,20210407,13,000000002063996039,2119,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040721250000000002,115216,1099,20210407,13,000000002064760004,2125,1005,1.000 ,39.82 ,39.99 ,0.00 
0002021040721490000000060,172212,2010,20210407,13,000000002060837007,2149,1001,1.000 ,15.99 ,15.99 ,2.67 
0002021040722300000000019,113916,2010,20210407,13,000000002059452013,2230,1001,1.000 ,49.99 ,49.99 ,8.33 
0002021040722310000000029,132813,2010,20210407,13,000000002061316004,2231,1001,1.000 ,40.00 ,49.99 ,6.67 
0002021040740210000000047,154205,1099,20210407,13,000000002061562005,4021,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040741280000000011,111720,1099,20210407,13,000000002057223138,4128,1001,1.000 ,39.99 ,49.99 ,7.98 
0002021040741580000000029,174129,2010,20210407,13,000000002059069034,4158,1001,1.000 ,14.99 ,19.99 ,2.50 
0002021040743770000000035,163147,1099,20210407,13,000000002061514007,4377,1001,1.000 ,29.99 ,39.99 ,4.79 
0002021040760480000000011,093123,1099,20210407,13,000000002061514002,6048,1005,1.000 ,31.99 ,39.99 ,0.00 
0002021040760970000000002,093814,1099,20210407,13,000000002059040009,6097,1005,1.000 ,26.99 ,35.99 ,0.00 
0002021040760970000000098,180436,1099,20210407,13,000000002063323002,6097,1001,1.000 ,16.00 ,19.99 ,3.19 
0002021040761270000000019,114310,2010,20210407,13,000000002056201002,6127,1001,1.000 ,127.41 ,149.90 ,21.24 
0002021040766510000000040,181418,2010,20210407,13,000000002059950001,6651,1001,1.000 ,15.99 ,19.99 ,2.67 
0002021040776850000000017,113139,2010,20210407,13,000000002064967030,7685,1001,1.000 ,10.39 ,12.99 ,1.73 
0002021040778000000000029,132450,1120,20210407,13,000000002037568003,7800,1001,1.000 ,7.99 ,9.99 ,1.28 
0002021040778030000000008,124251,1120,20210407,13,000000002040664106,7803,1001,1.000 ,12.15 ,19.99 ,1.94 
0002021040778180000000042,150855,1120,20210407,13,000000002061494005,7818,1001,1.000 ,52.49 ,69.99 ,8.38 
0002021040778200000000083,154916,1120,20210407,13,000000002005663073,7820,1001,1.000 ,31.99 ,39.99 ,5.11 
0002021040820240000000205,183039,1099,20210408,13,000000002059323002,2024,1005,1.000 ,39.99 ,39.99 ,0.00 
0002021040820350000000043,145809,1099,20210408,13,000000002064067006,2035,1005,1.000 ,60.77 ,89.99 ,0.00 
0002021040820490000000002,081814,1099,20210408,13,000000002064365003,2049,1005,1.000 ,28.97 ,49.99 ,0.00 
0002021040820490000000162,172434,1099,20210408,13,000000002060748003,2049,1001,1.000 ,14.39 ,17.99 ,2.87 
0002021040820620000000005,104724,1099,20210408,13,000000002061369013,2062,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040820700000000003,085831,1099,20210408,13,000000002100936016,2070,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040820700000000079,135035,1099,20210408,13,000000002041653086,2070,1005,1.000 ,47.99 ,59.99 ,0.00 
0002021040820700000000163,183147,1099,20210408,13,000000002102996003,2070,1001,1.000 ,37.49 ,49.99 ,7.98 
0002021040820710000000026,115234,1099,20210408,13,000000002064545007,2071,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040820710000000067,125825,1099,20210408,13,000000002058817010,2071,1001,1.000 ,32.00 ,39.99 ,5.11 
0002021040820710000000093,135049,1099,20210408,13,000000001142388011,2071,1001,1.000 ,9.95 ,9.95 ,1.59 
0002021040820710000000107,144813,1099,20210408,13,000000002057160002,2071,1001,1.000 ,59.99 ,79.99 ,9.58 
0002021040821190000000098,141358,1099,20210408,13,000000002060858012,2119,1001,1.000 ,9.99 ,9.99 ,1.60 
0002021040821190000000167,180712,1099,20210408,13,000000002064194002,2119,1001,1.000 ,79.99 ,99.99 ,15.96 
0002021040821660000000014,110424,2010,20210408,13,000000002061191002,2166,1001,1.000 ,18.39 ,22.99 ,3.07 
0002021040821740000000046,153809,2010,20210408,13,000000002063323003,2174,1001,1.000 ,15.00 ,19.99 ,2.50 
0002021040821790000000031,130313,2010,20210408,13,000000000000050080,2179,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040822320000000009,103246,2010,20210408,13,000000002100361021,2232,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040840210000000060,161744,1099,20210408,13,000000001212261001,4021,1001,1.000 ,9.95 ,9.95 ,1.59 
0002021040841580000000046,163920,2010,20210408,13,000000002062917013,4158,1001,1.000 ,48.00 ,59.99 ,8.00 
0002021040842130000000007,101833,1099,20210408,13,000000002057432038,4213,1005,1.000 ,12.99 ,12.99 ,0.00 
0002021040844050000000043,120428,2010,20210408,13,000000000000050080,4405,1001,1.000 ,0.15 ,0.15 ,0.03 
0002021040844050000000102,163833,2010,20210408,13,000000002064194004,4405,1001,1.000 ,79.99 ,99.99 ,13.33 
0002021040844140000000043,135511,1099,20210408,13,000000002063996020,4414,1001,1.000 ,23.99 ,29.99 ,3.83 
0002021040873570000000015,124748,2010,20210408,13,000000002061494006,7357,1001,1.000 ,55.99 ,69.99 ,9.33 
0002021040873570000000038,150951,2010,20210408,13,000000002042846146,7357,1001,1.000 ,69.99 ,69.99 ,11.67 
0002021040876850000000022,112054,2010,20210408,13,000000002060852002,7685,1001,1.000 ,12.79 ,15.99 ,2.13 
0002021040877890000000002,104732,1120,20210408,13,000000002061000016,7789,1001,1.000 ,11.99 ,14.99 ,1.91 
0002021040878090000000016,123545,1120,20210408,13,000000002100030023,7809,1001,1.000 ,20.51 ,35.99 ,3.27 
0002021040620240000000081,131623,1099,20210406,13,000000002061257025,2024,1001,1.000 ,32.00 ,39.99 ,5.11 
0002021040620240000000090,133341,1099,20210406,13,000000002061306004,2024,1001,1.000 ,37.49 ,49.99 ,5.99 
0002021040620310000000020,130940,1099,20210406,13,000000002100090014,2031,1001,1.000-,31.99-,39.99-,5.11-
0002021040620400000000084,115421,1099,20210406,13,000000002100945005,2040,1005,1.000 ,15.59 ,19.99 ,0.00 
0002021040620490000000020,083922,1099,20210406,13,000000002064067007,2049,1005,1.000 ,67.49 ,89.99 ,0.00 
0002021040620490000000081,122401,1099,20210406,13,000000000000050090,2049,1001,1.000 ,2.99 ,2.99 ,0.48 
0002021040620490000000081,122401,1099,20210406,13,000000002100090011,2049,1001,1.000 ,29.99 ,39.99 ,4.79 
0002021040620620000000100,164834,1099,20210406,13,000000002061254017,2062,1001,1.000 ,12.99 ,12.99 ,2.07 
0002021040620700000000104,131921,1099,20210406,13,000000000000050080,2070,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620700000000178,155613,1099,20210406,13,000000002057297021,2070,1001,1.000 ,14.99 ,19.99 ,2.39 
0002021040620700000000200,172012,1099,20210406,13,000000000000050080,2070,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040620710000000114,135224,1099,20210406,13,000000002060885052,2071,1001,1.000 ,39.99 ,49.99 ,6.39 
0002021040620910000000122,130953,1099,20210406,13,000000002063406020,2091,1001,1.000 ,12.79 ,15.99 ,2.04 
0002021040620910000000162,145031,1099,20210406,13,000000000000050080,2091,1001,1.000 ,0.15 ,0.15 ,0.02 
0002021040621070000000009,124251,1099,20210406,13,000000002059459002,2107,1005,1.000 ,25.02 ,35.99 ,0.00 
0002021040621190000000009,105746,1099,20210406,13,000000002009513003,2119,1005,1.000 ,45.03 ,59.99 ,0.00 
0002021040621400000000040,132854,1099,20210406,13,000000002042846054,2140,1001,1.000 ,56.00 ,69.99 ,8.94 
0002021040621400000000052,130053,1099,20210406,13,000000002061204005,2140,1005,1.000 ,52.49 ,69.99 ,0.00 
0002021040621860000000028,120310,1099,20210406,13,000000002064590003,2186,1005,1.000 ,22.49 ,29.99 ,0.00 
0002021040622000000000018,101818,2010,20210406,13,000000002061403043,2200,1001,1.000 ,14.39 ,17.99 ,2.40 
0002021040622300000000008,114005,2010,20210406,13,000000002063856025,2230,1001,1.000 ,47.99 ,59.99 ,8.00 
0002021040622320000000010,121544,2010,20210406,13,000000002057682008,2232,1001,1.000 ,63.99 ,79.99 ,10.66 
0002021040634520000000024,113623,1099,20210406,13,000000002063182014,3452,1005,1.000 ,23.49 ,29.99 ,0.00 
0002021040640210000000086,155138,1099,20210406,13,000000002059031002,4021,1001,1.000 ,20.79 ,25.99 ,3.32 
0002021040641570000000032,154056,2010,20210406,13,000000001277391010,4157,1001,1.000 ,23.99 ,29.99 ,4.00 
0002021040660470000000006,112134,1099,20210406,13,000000002058731016,6047,1005,1.000 ,12.79 ,15.99 ,0.00 
0002021040660930000000033,155004,2010,20210406,13,000000001281521002,6093,1001,1.000 ,101.91 ,119.90 ,16.99 
0002021040673370000000081,144835,1099,20210406,13,000000002061189002,7337,1001,1.000 ,15.99 ,19.99 ,2.55 
0002021040676850000000017,123300,2010,20210406,13,000000002064123001,7685,1001,1.000 ,25.99 ,25.99 ,4.33 
0002021040678180000000017,154258,1120,20210406,13,000000000000050080,7818,1001,1.000 ,0.15 ,0.15 ,0.00 
0002021040720240000000103,151838,1099,20210407,13,000000002055404002,2024,1001,1.000 ,22.49 ,29.99 ,3.59 
0002021040720350000000042,145812,1099,20210407,13,000000002062071004,2035,1005,1.000 ,19.59 ,25.99 ,0.00 
0002021040720620000000040,140246,1099,20210407,13,000000002061369010,2062,1001,1.000 ,44.99 ,59.99 ,7.18 
0002021040720700000000009,085813,1099,20210407,13,000000002100949021,2070,1005,1.000 ,31.16 ,39.99 ,0.00 
0002021040720700000000014,085834,1099,20210407,13,000000002060361004,2070,1005,1.000 ,11.99 ,15.99 ,0.00 
0002021040720710000000057,122845,1099,20210407,13,000000002064258029,2071,1001,1.000 ,30.00 ,39.99 ,4.79 
0002021040720720000000063,143939,1099,20210407,13,000000002100391020,2072,1001,1.000 ,49.99 ,49.99 ,7.98 
0002021040721190000000073,125811,1099,20210407,13,000000002100555010,2119,1001,1.000 ,47.99 ,59.99 ,7.66 
0002021040721400000000014,111249,1099,20210407,13,000000002061332015,2140,1005,1.000 ,37.49 ,49.99 ,0.00 
0002021040721660000000018,123309,2010,20210407,13,000000002063042018,2166,1001,1.000 ,39.99 ,49.99 ,6.67 
0002021040722000000000018,102817,2010,20210407,13,000000002059143006,2200,1001,1.000 ,71.99 ,89.99 ,12.00 
0002021040741280000000102,172905,1099,20210407,13,000000002063406018,4128,1001,1.000 ,15.99 ,15.99 ,2.55 
0002021040743770000000015,122551,1099,20210407,13,000000002060896044,4377,1001,1.000 ,37.49 ,49.99 ,5.99 
0002021040743970000000034,110512,1099,20210407,13,000000002040664112,4397,1001,1.000 ,15.59 ,19.99 ,2.49 
0002021040758340000000038,160709,2010,20210407,13,000000006003604001,5834,1001,1.000 ,8.95 ,8.95 ,1.49 
0002021040760970000000012,093109,1099,20210407,13,000000001256723014,6097,1005,1.000 ,14.99 ,19.99 ,0.00 
0002021040761250000000088,155638,2010,20210407,13,000000002063466035,6125,1001,1.000 ,32.00 ,39.99 ,5.33 
0002021040761260000000057,180015,2010,20210407,13,000000002059699018,6126,1001,1.000 ,79.99 ,99.99 ,13.33 
0002021040772730000000007,085108,1099,20210407,13,000000002064318006,7273,1005,1.000 ,25.99 ,25.99 ,0.00 
